C:/Users/admin/Downloads/WingGeom_NRFLCBSWVV_1.dat
1.0000000000000000 0.0000000000000000
0.9852136189026264 0.0033152258643323
0.9653736797603272 0.0076727509535533
0.9390619404562812 0.0132932434308498
0.9047033328230361 0.0203649586350222
0.8607347877175361 0.0289813826678375
0.8059036170646880 0.0390552819853371
0.7396889954795189 0.0502262081199309
0.6627657526821170 0.0618146851973019
0.5773230182660359 0.0728408131808101
0.4870245610630621 0.0821791032091133
0.3964876907247732 0.0888050986930555
0.3104008801714658 0.0920705997110882
0.2326143752008218 0.0918508171789693
0.1656225591219568 0.0876585859509090
0.1110623988154029 0.0764356932096202
0.0689150980239732 0.0613308040700955
0.0377962077101705 0.0451973314033924
0.0160074385501127 0.0294673360321394
0.0025471155419470 0.0143624351903205
0.0000000000000000 0.0000000000000000
0.0000000000000000 0.0000000000000000
0.0114550762624091 -0.0082878185592820
0.0308496723788177 -0.0107439688267162
0.0568033185876669 -0.0102050410420410
0.0905914118152379 -0.0080272813933808
0.1337743584688645 -0.0056692704887212
0.1875775627420269 -0.0055369478436647
0.2523499916932033 -0.0080419996356424
0.3274330044574322 -0.0092481291625222
0.4105967426485475 -0.0091680915117445
0.4982237472315572 -0.0081504667798965
0.5858438202658853 -0.0066577266994022
0.6689928715536217 -0.0050977608000969
0.7440732822895754 -0.0037229109573612
0.8088847653052263 -0.0026264586054935
0.8626930290933508 -0.0017963039304186
0.9059388299401583 -0.0011852100844570
0.9397973817634373 -0.0007386823375913
0.9657669943096490 -0.0004123175350125
0.9853734581805679 -0.0001739139447505
1.0000000000000000 0.0000000000000000
